unique_id,CDRscale,CDRscaleE,dr_dx_cost,DR_ts,dr_tx_cost,ds_dx_cost,DS_neta,ds_tx_cost,dst_cost,e,fadult,fchild,felderly,n,nelderly,nt_dst_prob,ntii_emp_tx_p,ntin_emp_tx_p,omega,padult,pchild,pelderly,pt_dst_prob,ptii_emp_tx_p,ptin_emp_tx_p,radult,rchild,relderly,uiscaleA,uiscaleC,uiscaleE,vadult,vchild,velderly,x,xi_init
e00ce1663a06f2d7d75c51f7b71eae8c,0.956553191417673,0.449092137816621,25.9243297175658,0.748718926368747,301.115967695865,21.8963432094885,0.328208647517022,15.4432041336911,37.1543113057869,0.788104267007873,0.714272594486151,0.110463301112855,0.559908247190027,0.192243231545179,0.151275472254446,0.009032399475109,0.00665738019906,0.001865338656586,0.015030578273532,0.170184627155224,0.016605413591556,0.241486257944464,0.018210455800872,0.02423596635228,0.008520868541673,0.017512735823661,0.026314873628393,0.020819188559224,-0.981794562389049,-0.926385871802313,-0.955325895947791,0.000231322821701,0.000118419850559,0.003992986292649,0.353559386405403,0.009371645478897
5371f1ecab7d3ae291ecc5dce41fcc7b,0.958193078555957,0.456706701538971,25.9138930991528,0.744028723603115,301.769337079446,21.8983254910375,0.329590707779862,15.4249919380534,37.1909354184975,0.78663186966648,0.713878745640881,0.110053211118656,0.558089803706168,0.191505177683639,0.151270952687902,0.012960896766745,0.006268571273424,0.006025510964915,0.014969417339514,0.169855086000273,0.016557480458936,0.242763537750787,0.016810280934442,0.025771851539612,0.007517121958081,0.017493800989425,0.026168174283002,0.021001815122208,-0.978995100451795,-0.935532182715531,-0.962376565716435,0.000231856842612,0.000117901006606,0.004107337497433,0.353086509858126,0.009365281847569
90d6eab227961f7778af35deb46987a4,0.956750226723038,0.459341293331588,25.9094497866164,0.747757875486277,301.765915047775,21.9145146256175,0.325886275456287,15.3958973941924,37.253727972557,0.786153477238693,0.713396120665615,0.109800522851155,0.558624883453047,0.191667954518436,0.152014966424508,0.007962249915581,0.008415131906979,0.00208785988763,0.014951833755369,0.170328815384684,0.016420348214285,0.241993124214954,0.019924966322724,0.02965328998398,0.002883968234528,0.017310692555717,0.026056055136146,0.021162900694861,-0.984481513121667,-0.938815619407483,-0.960977410876309,0.000232249573128,0.000116967938374,0.003933260856047,0.352936422461698,0.009370570767932
8d3f8017c58a70cde2a43a5ca127cd70,0.951457340490267,0.460430885849714,25.8630296446433,0.751095693623647,302.109966683711,21.9369206201595,0.329091937171761,15.3982330484809,37.2687909639796,0.786777889059127,0.712278464347377,0.110513588308802,0.559733966206817,0.192199310176633,0.152551416361425,0.007294367239811,0.005363318690099,0.002215507637244,0.01494869945381,0.169736921143262,0.016403737108406,0.24296930157265,0.023668142033275,0.028589671400841,0.007461355056148,0.017097663771993,0.026310188650508,0.021054318186856,-0.984614762314678,-0.94255218955177,-0.957519739186573,0.000231530669302,0.000116962941445,0.003737474544821,0.352391543689797,0.009342558047234
0e8f945f5260960395dd93104fa20ab5,0.942679219498973,0.452197527846692,25.8983977767358,0.750884632237721,302.111206263765,21.9196761864452,0.324255480694119,15.4222732023349,37.1871444530672,0.787021448493205,0.714642391731517,0.110276611784336,0.557148108041903,0.192224508843361,0.152937771413313,0.011746630202979,0.006729366630781,0.000529491784051,0.014935471222002,0.169227274150132,0.016354255572494,0.243705615126083,0.028412440742832,0.030999592426233,0.008627243216615,0.017003866913522,0.026427124621049,0.021194490225735,-0.987155555266462,-0.948056491370612,-0.94898635890272,0.000230652879772,0.000117375161813,0.003822565300749,0.3530841179662,0.009350484219583
e8a760df41320700d1da21e2c3c00171,0.938171569438669,0.446202368461963,25.952046666622,0.75446285915561,302.197679409738,21.9154736083134,0.324638543548062,15.4456161632458,37.1480939639249,0.786351020494677,0.715010645546039,0.110192193214994,0.558903303153871,0.192475159952161,0.152509335783497,0.00892402732512,0.003455081978347,0.001579314280767,0.01491609211788,0.169065594213372,0.016558380266718,0.244493802430595,0.029117846773006,0.0359092292469,0.013540760683827,0.017106322949639,0.026583178242324,0.020903155945596,-0.98310461117017,-0.94983598689355,-0.949713759745281,0.000229813022728,0.00011709982162,0.003764635435137,0.352301554822231,0.009364383738882
23c609cbee8b7cb9890abddf9aed316a,0.942871659090229,0.447885117762273,25.9599185636599,0.75503636469366,302.389368561907,21.9208468432198,0.324703936369624,15.418778260602,37.2186413776276,0.788128635289349,0.714665598854676,0.110691245800679,0.557223647455184,0.192069942695647,0.152192266761396,0.004227651047986,0.007959255050402,0.006439354267437,0.014876225194271,0.169311954851831,0.016467550574054,0.24408468878858,0.025664902837016,0.0378266422241,0.00948614906054,0.017245459876702,0.026779395109816,0.020665070573642,-0.984108974146311,-0.94661543188992,-0.951640663927529,0.00023000103268,0.000116423289302,0.003913725281672,0.351638046094085,0.009354777164513
17e20ab60531bf12585f4133adb9ce4f,0.938248011067774,0.440297332891228,25.9265961023919,0.759238844118081,302.105261209468,21.8821494370458,0.324095435375348,15.4349289430663,37.241527567694,0.787322422016614,0.716645531853914,0.110913407503723,0.55483459066177,0.191376993601653,0.152694622990047,0.004065539769363,0.012349310049787,0.004193067735992,0.014840911713211,0.169427950437377,0.016685552407821,0.243076160201638,0.027901334774215,0.038686995713506,0.005461639910936,0.017339744017113,0.026909038125612,0.020909748736006,-0.978289895762605,-0.949244518664494,-0.959822514926559,0.000229324338886,0.000117258312692,0.003853948500578,0.352166729899923,0.009324436065359
5ee649eaba8821ce7567104f7dcb01c9,0.939563184690465,0.435225218928841,25.9335391699745,0.760342660562601,301.990060687753,21.9013606573305,0.328501962232403,15.4348804799976,37.1750597900837,0.786055613841132,0.717315562627531,0.111214397677782,0.553231711032672,0.191348580868658,0.153130417608843,0.001421855527442,0.0118271257733,0.007377978781238,0.014835892816995,0.169925728999554,0.016837195676818,0.241982590541265,0.026927928712685,0.035263858609833,0.007554931140039,0.017258711855186,0.027033560519414,0.021006627294496,-0.972952970385658,-0.942648841335034,-0.95372437514423,0.000230285828034,0.000117894304364,0.003952656984852,0.351938623782674,0.009305683820734
32f5d772a1c7b035e829aaf079942b9e,0.938544892440777,0.438309700634505,25.978446049739,0.75565334495157,302.434082587256,21.8582344981349,0.327917959738988,15.4425175472453,37.2370247430635,0.785810429984905,0.715004461515249,0.110572478698546,0.550863073558046,0.191602526221517,0.15335396294198,0.004722510913853,0.013396113780793,0.003980526965112,0.014856003636759,0.169780102806548,0.01703548299784,0.241686492367669,0.029321296839044,0.036024700286798,0.00756166767329,0.01745728893767,0.026784979622513,0.021302695702185,-0.974780500390058,-0.943879270921807,-0.95640894187952,0.000230837762417,0.000117590012546,0.003788943949163,0.352556733686904,0.009280861985109
1d2ae41f65b265e728e88b2f1ea756eb,0.938803909369315,0.442197047059017,25.9947693822385,0.758409063993022,302.247189781445,21.8502162954587,0.325716639631428,15.472281708312,37.2164726852503,0.785790638081,0.716110161935698,0.111114350993399,0.548942700222006,0.190941507788235,0.152613696084079,0.00722126521403,0.016828863728326,0.001526451158803,0.014820959952489,0.169742241671691,0.016985298301975,0.242427101522146,0.026214208551683,0.035975653110072,0.004099979486782,0.017432455288645,0.026744050471513,0.02136606695301,-0.973603986822827,-0.937151383939437,-0.956950217393875,0.000230651234061,0.000117868822547,0.003862759885054,0.352901743572632,0.00932360208238
efbe8aaa217e0acc29040f25ccdca5a8,0.956252618708074,0.449252664690207,25.9079141390325,0.74856684349943,301.680816369335,21.9196338222935,0.332544397434685,15.4637875822688,37.1413176404512,0.789746837591954,0.713672237507321,0.110057695717298,0.56270727776984,0.191741762130963,0.150887195320521,0.009244273439981,0.010755132886581,0.003269479786046,0.015084907071783,0.170256628204147,0.016367348546811,0.24111071927205,0.021862463688012,0.020746002751403,0.005983566525392,0.017478874169642,0.026236600335669,0.020776725448836,-0.975573227603039,-0.921671574206418,-0.961436865434722,0.000230826276357,0.000117840351245,0.004057652730283,0.354341545591185,0.009373020790539
e00ce1663a06f2d7d75c51f7b71eae8c,0.956553191417673,0.449092137816621,25.9243297175658,0.748718926368747,301.115967695865,21.8963432094885,0.328208647517022,15.4432041336911,37.1543113057869,0.788104267007873,0.714272594486151,0.110463301112855,0.559908247190027,0.192243231545179,0.151275472254446,0.009032399475109,0.00665738019906,0.001865338656586,0.015030578273532,0.170184627155224,0.016605413591556,0.241486257944464,0.018210455800872,0.02423596635228,0.008520868541673,0.017512735823661,0.026314873628393,0.020819188559224,-0.981794562389049,-0.926385871802313,-0.955325895947791,0.000231322821701,0.000118419850559,0.003992986292649,0.353559386405403,0.009371645478897
5371f1ecab7d3ae291ecc5dce41fcc7b,0.958193078555957,0.456706701538971,25.9138930991528,0.744028723603115,301.769337079446,21.8983254910375,0.329590707779862,15.4249919380534,37.1909354184975,0.78663186966648,0.713878745640881,0.110053211118656,0.558089803706168,0.191505177683639,0.151270952687902,0.012960896766745,0.006268571273424,0.006025510964915,0.014969417339514,0.169855086000273,0.016557480458936,0.242763537750787,0.016810280934442,0.025771851539612,0.007517121958081,0.017493800989425,0.026168174283002,0.021001815122208,-0.978995100451795,-0.935532182715531,-0.962376565716435,0.000231856842612,0.000117901006606,0.004107337497433,0.353086509858126,0.009365281847569
90d6eab227961f7778af35deb46987a4,0.956750226723038,0.459341293331588,25.9094497866164,0.747757875486277,301.765915047775,21.9145146256175,0.325886275456287,15.3958973941924,37.253727972557,0.786153477238693,0.713396120665615,0.109800522851155,0.558624883453047,0.191667954518436,0.152014966424508,0.007962249915581,0.008415131906979,0.00208785988763,0.014951833755369,0.170328815384684,0.016420348214285,0.241993124214954,0.019924966322724,0.02965328998398,0.002883968234528,0.017310692555717,0.026056055136146,0.021162900694861,-0.984481513121667,-0.938815619407483,-0.960977410876309,0.000232249573128,0.000116967938374,0.003933260856047,0.352936422461698,0.009370570767932
8d3f8017c58a70cde2a43a5ca127cd70,0.951457340490267,0.460430885849714,25.8630296446433,0.751095693623647,302.109966683711,21.9369206201595,0.329091937171761,15.3982330484809,37.2687909639796,0.786777889059127,0.712278464347377,0.110513588308802,0.559733966206817,0.192199310176633,0.152551416361425,0.007294367239811,0.005363318690099,0.002215507637244,0.01494869945381,0.169736921143262,0.016403737108406,0.24296930157265,0.023668142033275,0.028589671400841,0.007461355056148,0.017097663771993,0.026310188650508,0.021054318186856,-0.984614762314678,-0.94255218955177,-0.957519739186573,0.000231530669302,0.000116962941445,0.003737474544821,0.352391543689797,0.009342558047234
0e8f945f5260960395dd93104fa20ab5,0.942679219498973,0.452197527846692,25.8983977767358,0.750884632237721,302.111206263765,21.9196761864452,0.324255480694119,15.4222732023349,37.1871444530672,0.787021448493205,0.714642391731517,0.110276611784336,0.557148108041903,0.192224508843361,0.152937771413313,0.011746630202979,0.006729366630781,0.000529491784051,0.014935471222002,0.169227274150132,0.016354255572494,0.243705615126083,0.028412440742832,0.030999592426233,0.008627243216615,0.017003866913522,0.026427124621049,0.021194490225735,-0.987155555266462,-0.948056491370612,-0.94898635890272,0.000230652879772,0.000117375161813,0.003822565300749,0.3530841179662,0.009350484219583
e8a760df41320700d1da21e2c3c00171,0.938171569438669,0.446202368461963,25.952046666622,0.75446285915561,302.197679409738,21.9154736083134,0.324638543548062,15.4456161632458,37.1480939639249,0.786351020494677,0.715010645546039,0.110192193214994,0.558903303153871,0.192475159952161,0.152509335783497,0.00892402732512,0.003455081978347,0.001579314280767,0.01491609211788,0.169065594213372,0.016558380266718,0.244493802430595,0.029117846773006,0.0359092292469,0.013540760683827,0.017106322949639,0.026583178242324,0.020903155945596,-0.98310461117017,-0.94983598689355,-0.949713759745281,0.000229813022728,0.00011709982162,0.003764635435137,0.352301554822231,0.009364383738882
23c609cbee8b7cb9890abddf9aed316a,0.942871659090229,0.447885117762273,25.9599185636599,0.75503636469366,302.389368561907,21.9208468432198,0.324703936369624,15.418778260602,37.2186413776276,0.788128635289349,0.714665598854676,0.110691245800679,0.557223647455184,0.192069942695647,0.152192266761396,0.004227651047986,0.007959255050402,0.006439354267437,0.014876225194271,0.169311954851831,0.016467550574054,0.24408468878858,0.025664902837016,0.0378266422241,0.00948614906054,0.017245459876702,0.026779395109816,0.020665070573642,-0.984108974146311,-0.94661543188992,-0.951640663927529,0.00023000103268,0.000116423289302,0.003913725281672,0.351638046094085,0.009354777164513
17e20ab60531bf12585f4133adb9ce4f,0.938248011067774,0.440297332891228,25.9265961023919,0.759238844118081,302.105261209468,21.8821494370458,0.324095435375348,15.4349289430663,37.241527567694,0.787322422016614,0.716645531853914,0.110913407503723,0.55483459066177,0.191376993601653,0.152694622990047,0.004065539769363,0.012349310049787,0.004193067735992,0.014840911713211,0.169427950437377,0.016685552407821,0.243076160201638,0.027901334774215,0.038686995713506,0.005461639910936,0.017339744017113,0.026909038125612,0.020909748736006,-0.978289895762605,-0.949244518664494,-0.959822514926559,0.000229324338886,0.000117258312692,0.003853948500578,0.352166729899923,0.009324436065359
5ee649eaba8821ce7567104f7dcb01c9,0.939563184690465,0.435225218928841,25.9335391699745,0.760342660562601,301.990060687753,21.9013606573305,0.328501962232403,15.4348804799976,37.1750597900837,0.786055613841132,0.717315562627531,0.111214397677782,0.553231711032672,0.191348580868658,0.153130417608843,0.001421855527442,0.0118271257733,0.007377978781238,0.014835892816995,0.169925728999554,0.016837195676818,0.241982590541265,0.026927928712685,0.035263858609833,0.007554931140039,0.017258711855186,0.027033560519414,0.021006627294496,-0.972952970385658,-0.942648841335034,-0.95372437514423,0.000230285828034,0.000117894304364,0.003952656984852,0.351938623782674,0.009305683820734
32f5d772a1c7b035e829aaf079942b9e,0.938544892440777,0.438309700634505,25.978446049739,0.75565334495157,302.434082587256,21.8582344981349,0.327917959738988,15.4425175472453,37.2370247430635,0.785810429984905,0.715004461515249,0.110572478698546,0.550863073558046,0.191602526221517,0.15335396294198,0.004722510913853,0.013396113780793,0.003980526965112,0.014856003636759,0.169780102806548,0.01703548299784,0.241686492367669,0.029321296839044,0.036024700286798,0.00756166767329,0.01745728893767,0.026784979622513,0.021302695702185,-0.974780500390058,-0.943879270921807,-0.95640894187952,0.000230837762417,0.000117590012546,0.003788943949163,0.352556733686904,0.009280861985109
1d2ae41f65b265e728e88b2f1ea756eb,0.938803909369315,0.442197047059017,25.9947693822385,0.758409063993022,302.247189781445,21.8502162954587,0.325716639631428,15.472281708312,37.2164726852503,0.785790638081,0.716110161935698,0.111114350993399,0.548942700222006,0.190941507788235,0.152613696084079,0.00722126521403,0.016828863728326,0.001526451158803,0.014820959952489,0.169742241671691,0.016985298301975,0.242427101522146,0.026214208551683,0.035975653110072,0.004099979486782,0.017432455288645,0.026744050471513,0.02136606695301,-0.973603986822827,-0.937151383939437,-0.956950217393875,0.000230651234061,0.000117868822547,0.003862759885054,0.352901743572632,0.00932360208238
efbe8aaa217e0acc29040f25ccdca5a8,0.956252618708074,0.449252664690207,25.9079141390325,0.74856684349943,301.680816369335,21.9196338222935,0.332544397434685,15.4637875822688,37.1413176404512,0.789746837591954,0.713672237507321,0.110057695717298,0.56270727776984,0.191741762130963,0.150887195320521,0.009244273439981,0.010755132886581,0.003269479786046,0.015084907071783,0.170256628204147,0.016367348546811,0.24111071927205,0.021862463688012,0.020746002751403,0.005983566525392,0.017478874169642,0.026236600335669,0.020776725448836,-0.975573227603039,-0.921671574206418,-0.961436865434722,0.000230826276357,0.000117840351245,0.004057652730283,0.354341545591185,0.009373020790539
e00ce1663a06f2d7d75c51f7b71eae8c,0.956553191417673,0.449092137816621,25.9243297175658,0.748718926368747,301.115967695865,21.8963432094885,0.328208647517022,15.4432041336911,37.1543113057869,0.788104267007873,0.714272594486151,0.110463301112855,0.559908247190027,0.192243231545179,0.151275472254446,0.009032399475109,0.00665738019906,0.001865338656586,0.015030578273532,0.170184627155224,0.016605413591556,0.241486257944464,0.018210455800872,0.02423596635228,0.008520868541673,0.017512735823661,0.026314873628393,0.020819188559224,-0.981794562389049,-0.926385871802313,-0.955325895947791,0.000231322821701,0.000118419850559,0.003992986292649,0.353559386405403,0.009371645478897
5371f1ecab7d3ae291ecc5dce41fcc7b,0.958193078555957,0.456706701538971,25.9138930991528,0.744028723603115,301.769337079446,21.8983254910375,0.329590707779862,15.4249919380534,37.1909354184975,0.78663186966648,0.713878745640881,0.110053211118656,0.558089803706168,0.191505177683639,0.151270952687902,0.012960896766745,0.006268571273424,0.006025510964915,0.014969417339514,0.169855086000273,0.016557480458936,0.242763537750787,0.016810280934442,0.025771851539612,0.007517121958081,0.017493800989425,0.026168174283002,0.021001815122208,-0.978995100451795,-0.935532182715531,-0.962376565716435,0.000231856842612,0.000117901006606,0.004107337497433,0.353086509858126,0.009365281847569
90d6eab227961f7778af35deb46987a4,0.956750226723038,0.459341293331588,25.9094497866164,0.747757875486277,301.765915047775,21.9145146256175,0.325886275456287,15.3958973941924,37.253727972557,0.786153477238693,0.713396120665615,0.109800522851155,0.558624883453047,0.191667954518436,0.152014966424508,0.007962249915581,0.008415131906979,0.00208785988763,0.014951833755369,0.170328815384684,0.016420348214285,0.241993124214954,0.019924966322724,0.02965328998398,0.002883968234528,0.017310692555717,0.026056055136146,0.021162900694861,-0.984481513121667,-0.938815619407483,-0.960977410876309,0.000232249573128,0.000116967938374,0.003933260856047,0.352936422461698,0.009370570767932
8d3f8017c58a70cde2a43a5ca127cd70,0.951457340490267,0.460430885849714,25.8630296446433,0.751095693623647,302.109966683711,21.9369206201595,0.329091937171761,15.3982330484809,37.2687909639796,0.786777889059127,0.712278464347377,0.110513588308802,0.559733966206817,0.192199310176633,0.152551416361425,0.007294367239811,0.005363318690099,0.002215507637244,0.01494869945381,0.169736921143262,0.016403737108406,0.24296930157265,0.023668142033275,0.028589671400841,0.007461355056148,0.017097663771993,0.026310188650508,0.021054318186856,-0.984614762314678,-0.94255218955177,-0.957519739186573,0.000231530669302,0.000116962941445,0.003737474544821,0.352391543689797,0.009342558047234
0e8f945f5260960395dd93104fa20ab5,0.942679219498973,0.452197527846692,25.8983977767358,0.750884632237721,302.111206263765,21.9196761864452,0.324255480694119,15.4222732023349,37.1871444530672,0.787021448493205,0.714642391731517,0.110276611784336,0.557148108041903,0.192224508843361,0.152937771413313,0.011746630202979,0.006729366630781,0.000529491784051,0.014935471222002,0.169227274150132,0.016354255572494,0.243705615126083,0.028412440742832,0.030999592426233,0.008627243216615,0.017003866913522,0.026427124621049,0.021194490225735,-0.987155555266462,-0.948056491370612,-0.94898635890272,0.000230652879772,0.000117375161813,0.003822565300749,0.3530841179662,0.009350484219583
e8a760df41320700d1da21e2c3c00171,0.938171569438669,0.446202368461963,25.952046666622,0.75446285915561,302.197679409738,21.9154736083134,0.324638543548062,15.4456161632458,37.1480939639249,0.786351020494677,0.715010645546039,0.110192193214994,0.558903303153871,0.192475159952161,0.152509335783497,0.00892402732512,0.003455081978347,0.001579314280767,0.01491609211788,0.169065594213372,0.016558380266718,0.244493802430595,0.029117846773006,0.0359092292469,0.013540760683827,0.017106322949639,0.026583178242324,0.020903155945596,-0.98310461117017,-0.94983598689355,-0.949713759745281,0.000229813022728,0.00011709982162,0.003764635435137,0.352301554822231,0.009364383738882
23c609cbee8b7cb9890abddf9aed316a,0.942871659090229,0.447885117762273,25.9599185636599,0.75503636469366,302.389368561907,21.9208468432198,0.324703936369624,15.418778260602,37.2186413776276,0.788128635289349,0.714665598854676,0.110691245800679,0.557223647455184,0.192069942695647,0.152192266761396,0.004227651047986,0.007959255050402,0.006439354267437,0.014876225194271,0.169311954851831,0.016467550574054,0.24408468878858,0.025664902837016,0.0378266422241,0.00948614906054,0.017245459876702,0.026779395109816,0.020665070573642,-0.984108974146311,-0.94661543188992,-0.951640663927529,0.00023000103268,0.000116423289302,0.003913725281672,0.351638046094085,0.009354777164513
17e20ab60531bf12585f4133adb9ce4f,0.938248011067774,0.440297332891228,25.9265961023919,0.759238844118081,302.105261209468,21.8821494370458,0.324095435375348,15.4349289430663,37.241527567694,0.787322422016614,0.716645531853914,0.110913407503723,0.55483459066177,0.191376993601653,0.152694622990047,0.004065539769363,0.012349310049787,0.004193067735992,0.014840911713211,0.169427950437377,0.016685552407821,0.243076160201638,0.027901334774215,0.038686995713506,0.005461639910936,0.017339744017113,0.026909038125612,0.020909748736006,-0.978289895762605,-0.949244518664494,-0.959822514926559,0.000229324338886,0.000117258312692,0.003853948500578,0.352166729899923,0.009324436065359
5ee649eaba8821ce7567104f7dcb01c9,0.939563184690465,0.435225218928841,25.9335391699745,0.760342660562601,301.990060687753,21.9013606573305,0.328501962232403,15.4348804799976,37.1750597900837,0.786055613841132,0.717315562627531,0.111214397677782,0.553231711032672,0.191348580868658,0.153130417608843,0.001421855527442,0.0118271257733,0.007377978781238,0.014835892816995,0.169925728999554,0.016837195676818,0.241982590541265,0.026927928712685,0.035263858609833,0.007554931140039,0.017258711855186,0.027033560519414,0.021006627294496,-0.972952970385658,-0.942648841335034,-0.95372437514423,0.000230285828034,0.000117894304364,0.003952656984852,0.351938623782674,0.009305683820734
32f5d772a1c7b035e829aaf079942b9e,0.938544892440777,0.438309700634505,25.978446049739,0.75565334495157,302.434082587256,21.8582344981349,0.327917959738988,15.4425175472453,37.2370247430635,0.785810429984905,0.715004461515249,0.110572478698546,0.550863073558046,0.191602526221517,0.15335396294198,0.004722510913853,0.013396113780793,0.003980526965112,0.014856003636759,0.169780102806548,0.01703548299784,0.241686492367669,0.029321296839044,0.036024700286798,0.00756166767329,0.01745728893767,0.026784979622513,0.021302695702185,-0.974780500390058,-0.943879270921807,-0.95640894187952,0.000230837762417,0.000117590012546,0.003788943949163,0.352556733686904,0.009280861985109
1d2ae41f65b265e728e88b2f1ea756eb,0.938803909369315,0.442197047059017,25.9947693822385,0.758409063993022,302.247189781445,21.8502162954587,0.325716639631428,15.472281708312,37.2164726852503,0.785790638081,0.716110161935698,0.111114350993399,0.548942700222006,0.190941507788235,0.152613696084079,0.00722126521403,0.016828863728326,0.001526451158803,0.014820959952489,0.169742241671691,0.016985298301975,0.242427101522146,0.026214208551683,0.035975653110072,0.004099979486782,0.017432455288645,0.026744050471513,0.02136606695301,-0.973603986822827,-0.937151383939437,-0.956950217393875,0.000230651234061,0.000117868822547,0.003862759885054,0.352901743572632,0.00932360208238
efbe8aaa217e0acc29040f25ccdca5a8,0.956252618708074,0.449252664690207,25.9079141390325,0.74856684349943,301.680816369335,21.9196338222935,0.332544397434685,15.4637875822688,37.1413176404512,0.789746837591954,0.713672237507321,0.110057695717298,0.56270727776984,0.191741762130963,0.150887195320521,0.009244273439981,0.010755132886581,0.003269479786046,0.015084907071783,0.170256628204147,0.016367348546811,0.24111071927205,0.021862463688012,0.020746002751403,0.005983566525392,0.017478874169642,0.026236600335669,0.020776725448836,-0.975573227603039,-0.921671574206418,-0.961436865434722,0.000230826276357,0.000117840351245,0.004057652730283,0.354341545591185,0.009373020790539
e00ce1663a06f2d7d75c51f7b71eae8c,0.956553191417673,0.449092137816621,25.9243297175658,0.748718926368747,301.115967695865,21.8963432094885,0.328208647517022,15.4432041336911,37.1543113057869,0.788104267007873,0.714272594486151,0.110463301112855,0.559908247190027,0.192243231545179,0.151275472254446,0.009032399475109,0.00665738019906,0.001865338656586,0.015030578273532,0.170184627155224,0.016605413591556,0.241486257944464,0.018210455800872,0.02423596635228,0.008520868541673,0.017512735823661,0.026314873628393,0.020819188559224,-0.981794562389049,-0.926385871802313,-0.955325895947791,0.000231322821701,0.000118419850559,0.003992986292649,0.353559386405403,0.009371645478897
5371f1ecab7d3ae291ecc5dce41fcc7b,0.958193078555957,0.456706701538971,25.9138930991528,0.744028723603115,301.769337079446,21.8983254910375,0.329590707779862,15.4249919380534,37.1909354184975,0.78663186966648,0.713878745640881,0.110053211118656,0.558089803706168,0.191505177683639,0.151270952687902,0.012960896766745,0.006268571273424,0.006025510964915,0.014969417339514,0.169855086000273,0.016557480458936,0.242763537750787,0.016810280934442,0.025771851539612,0.007517121958081,0.017493800989425,0.026168174283002,0.021001815122208,-0.978995100451795,-0.935532182715531,-0.962376565716435,0.000231856842612,0.000117901006606,0.004107337497433,0.353086509858126,0.009365281847569
90d6eab227961f7778af35deb46987a4,0.956750226723038,0.459341293331588,25.9094497866164,0.747757875486277,301.765915047775,21.9145146256175,0.325886275456287,15.3958973941924,37.253727972557,0.786153477238693,0.713396120665615,0.109800522851155,0.558624883453047,0.191667954518436,0.152014966424508,0.007962249915581,0.008415131906979,0.00208785988763,0.014951833755369,0.170328815384684,0.016420348214285,0.241993124214954,0.019924966322724,0.02965328998398,0.002883968234528,0.017310692555717,0.026056055136146,0.021162900694861,-0.984481513121667,-0.938815619407483,-0.960977410876309,0.000232249573128,0.000116967938374,0.003933260856047,0.352936422461698,0.009370570767932
8d3f8017c58a70cde2a43a5ca127cd70,0.951457340490267,0.460430885849714,25.8630296446433,0.751095693623647,302.109966683711,21.9369206201595,0.329091937171761,15.3982330484809,37.2687909639796,0.786777889059127,0.712278464347377,0.110513588308802,0.559733966206817,0.192199310176633,0.152551416361425,0.007294367239811,0.005363318690099,0.002215507637244,0.01494869945381,0.169736921143262,0.016403737108406,0.24296930157265,0.023668142033275,0.028589671400841,0.007461355056148,0.017097663771993,0.026310188650508,0.021054318186856,-0.984614762314678,-0.94255218955177,-0.957519739186573,0.000231530669302,0.000116962941445,0.003737474544821,0.352391543689797,0.009342558047234
0e8f945f5260960395dd93104fa20ab5,0.942679219498973,0.452197527846692,25.8983977767358,0.750884632237721,302.111206263765,21.9196761864452,0.324255480694119,15.4222732023349,37.1871444530672,0.787021448493205,0.714642391731517,0.110276611784336,0.557148108041903,0.192224508843361,0.152937771413313,0.011746630202979,0.006729366630781,0.000529491784051,0.014935471222002,0.169227274150132,0.016354255572494,0.243705615126083,0.028412440742832,0.030999592426233,0.008627243216615,0.017003866913522,0.026427124621049,0.021194490225735,-0.987155555266462,-0.948056491370612,-0.94898635890272,0.000230652879772,0.000117375161813,0.003822565300749,0.3530841179662,0.009350484219583
e8a760df41320700d1da21e2c3c00171,0.938171569438669,0.446202368461963,25.952046666622,0.75446285915561,302.197679409738,21.9154736083134,0.324638543548062,15.4456161632458,37.1480939639249,0.786351020494677,0.715010645546039,0.110192193214994,0.558903303153871,0.192475159952161,0.152509335783497,0.00892402732512,0.003455081978347,0.001579314280767,0.01491609211788,0.169065594213372,0.016558380266718,0.244493802430595,0.029117846773006,0.0359092292469,0.013540760683827,0.017106322949639,0.026583178242324,0.020903155945596,-0.98310461117017,-0.94983598689355,-0.949713759745281,0.000229813022728,0.00011709982162,0.003764635435137,0.352301554822231,0.009364383738882
23c609cbee8b7cb9890abddf9aed316a,0.942871659090229,0.447885117762273,25.9599185636599,0.75503636469366,302.389368561907,21.9208468432198,0.324703936369624,15.418778260602,37.2186413776276,0.788128635289349,0.714665598854676,0.110691245800679,0.557223647455184,0.192069942695647,0.152192266761396,0.004227651047986,0.007959255050402,0.006439354267437,0.014876225194271,0.169311954851831,0.016467550574054,0.24408468878858,0.025664902837016,0.0378266422241,0.00948614906054,0.017245459876702,0.026779395109816,0.020665070573642,-0.984108974146311,-0.94661543188992,-0.951640663927529,0.00023000103268,0.000116423289302,0.003913725281672,0.351638046094085,0.009354777164513
17e20ab60531bf12585f4133adb9ce4f,0.938248011067774,0.440297332891228,25.9265961023919,0.759238844118081,302.105261209468,21.8821494370458,0.324095435375348,15.4349289430663,37.241527567694,0.787322422016614,0.716645531853914,0.110913407503723,0.55483459066177,0.191376993601653,0.152694622990047,0.004065539769363,0.012349310049787,0.004193067735992,0.014840911713211,0.169427950437377,0.016685552407821,0.243076160201638,0.027901334774215,0.038686995713506,0.005461639910936,0.017339744017113,0.026909038125612,0.020909748736006,-0.978289895762605,-0.949244518664494,-0.959822514926559,0.000229324338886,0.000117258312692,0.003853948500578,0.352166729899923,0.009324436065359
